dataset	original_id	ensembl	symbol	mapping_source	duplicate_status	included	exclusion_reason
OKSA	ENSG00000018510	ENSG00000018510	AGPS	ensembl_from_source	unique	True	
OKSA	ENSG00000018610	ENSG00000018610	STEEP1	ensembl_from_source	unique	True	
OKSA	ENSG00000018699	ENSG00000018699	TTC27	ensembl_from_source	unique	True	
OKSA	ENSG00000018869	ENSG00000018869	ZNF582	ensembl_from_source	unique	True	
OKSA	ENSG00000019144	ENSG00000019144	PHLDB1	ensembl_from_source	unique	True	
OKSA	ENSG00000019485	ENSG00000019485	PRDM11	ensembl_from_source	unique	True	
OKSA	ENSG00000019582	ENSG00000019582	CD74	ensembl_from_source	unique	True	
OKSA	ENSG00000019991	ENSG00000019991	HGF	ensembl_from_source	unique	True	
OKSA	ENSG00000019995	ENSG00000019995	ZRANB1	ensembl_from_source	unique	True	
OKSA	ENSG00000020129	ENSG00000020129	NCDN	ensembl_from_source	unique	True	
OKSA	ENSG00000020181	ENSG00000020181	ADGRA2	ensembl_from_source	unique	True	
OKSA	ENSG00000020256	ENSG00000020256	ZFP64	ensembl_from_source	unique	True	
OKSA	ENSG00000020426	ENSG00000020426	MNAT1	ensembl_from_source	unique	True	
OKSA	ENSG00000020577	ENSG00000020577	SAMD4A	ensembl_from_source	unique	True	
OKSA	ENSG00000020633	ENSG00000020633	RUNX3	ensembl_from_source	unique	True	
OKSA	ENSG00000020922	ENSG00000020922	MRE11	ensembl_from_source	unique	True	
OKSA	ENSG00000021300	ENSG00000021300	PLEKHB1	ensembl_from_source	unique	True	
OKSA	ENSG00000021355	ENSG00000021355	SERPINB1	ensembl_from_source	unique	True	
OKSA	ENSG00000021488	ENSG00000021488	SLC7A9	ensembl_from_source	unique	True	
OKSA	ENSG00000021574	ENSG00000021574	SPAST	ensembl_from_source	unique	True	
OKSA	ENSG00000021645	ENSG00000021645	NRXN3	ensembl_from_source	unique	True	
OKSA	ENSG00000021762	ENSG00000021762	OSBPL5	ensembl_from_source	unique	True	
OKSA	ENSG00000021776	ENSG00000021776	AQR	ensembl_from_source	unique	True	
OKSA	ENSG00000021826	ENSG00000021826	CPS1	ensembl_from_source	unique	True	
OKSA	ENSG00000022267	ENSG00000022267	FHL1	ensembl_from_source	unique	True	
OKSA	ENSG00000022277	ENSG00000022277	RTF2	ensembl_from_source	unique	True	
OKSA	ENSG00000022556	ENSG00000022556	NLRP2	ensembl_from_source	unique	True	
OKSA	ENSG00000022567	ENSG00000022567	SLC45A4	ensembl_from_source	unique	True	
OKSA	ENSG00000022840	ENSG00000022840	RNF10	ensembl_from_source	unique	True	
OKSA	ENSG00000022976	ENSG00000022976	ZNF839	ensembl_from_source	unique	True	
OKSA	ENSG00000023041	ENSG00000023041	ZDHHC6	ensembl_from_source	unique	True	
OKSA	ENSG00000023171	ENSG00000023171	GRAMD1B	ensembl_from_source	unique	True	
OKSA	ENSG00000023191	ENSG00000023191	RNH1	ensembl_from_source	unique	True	
OKSA	ENSG00000023228	ENSG00000023228	NDUFS1	ensembl_from_source	unique	True	
OKSA	ENSG00000023287	ENSG00000023287	RB1CC1	ensembl_from_source	unique	True	
OKSA	ENSG00000023318	ENSG00000023318	ERP44	ensembl_from_source	unique	True	
OKSA	ENSG00000023330	ENSG00000023330	ALAS1	ensembl_from_source	unique	True	
OKSA	ENSG00000023445	ENSG00000023445	BIRC3	ensembl_from_source	unique	True	
OKSA	ENSG00000023516	ENSG00000023516	AKAP11	ensembl_from_source	unique	True	
OKSA	ENSG00000023572	ENSG00000023572	GLRX2	ensembl_from_source	unique	True	
OKSA	ENSG00000023608	ENSG00000023608	SNAPC1	ensembl_from_source	unique	True	
OKSA	ENSG00000023697	ENSG00000023697	DERA	ensembl_from_source	unique	True	
OKSA	ENSG00000023734	ENSG00000023734	STRAP	ensembl_from_source	unique	True	
OKSA	ENSG00000023839	ENSG00000023839	ABCC2	ensembl_from_source	unique	True	
OKSA	ENSG00000023892	ENSG00000023892	DEF6	ensembl_from_source	unique	True	
OKSA	ENSG00000023902	ENSG00000023902	PLEKHO1	ensembl_from_source	unique	True	
OKSA	ENSG00000023909	ENSG00000023909	GCLM	ensembl_from_source	unique	True	
OKSA	ENSG00000024048	ENSG00000024048	UBR2	ensembl_from_source	unique	True	
OKSA	ENSG00000024422	ENSG00000024422	EHD2	ensembl_from_source	unique	True	
OKSA	ENSG00000024526	ENSG00000024526	DEPDC1	ensembl_from_source	unique	True	
OKSA	ENSG00000024862	ENSG00000024862	CCDC28A	ensembl_from_source	unique	True	
OKSA	ENSG00000025039	ENSG00000025039	RRAGD	ensembl_from_source	unique	True	
OKSA	ENSG00000025156	ENSG00000025156	HSF2	ensembl_from_source	unique	True	
OKSA	ENSG00000025293	ENSG00000025293	PHF20	ensembl_from_source	unique	True	
OKSA	ENSG00000025423	ENSG00000025423	HSD17B6	ensembl_from_source	unique	True	
OKSA	ENSG00000025434	ENSG00000025434	NR1H3	ensembl_from_source	unique	True	
OKSA	ENSG00000025708	ENSG00000025708	TYMP	ensembl_from_source	unique	True	
OKSA	ENSG00000025770	ENSG00000025770	NCAPH2	ensembl_from_source	unique	True	
OKSA	ENSG00000025772	ENSG00000025772	TOMM34	ensembl_from_source	unique	True	
OKSA	ENSG00000025796	ENSG00000025796	SEC63	ensembl_from_source	unique	True	
OKSA	ENSG00000025800	ENSG00000025800	KPNA6	ensembl_from_source	unique	True	
OKSA	ENSG00000026025	ENSG00000026025	VIM	ensembl_from_source	unique	True	
OKSA	ENSG00000026036	ENSG00000026036	RTEL1-TNFRSF6B	ensembl_from_source	unique	True	
OKSA	ENSG00000026103	ENSG00000026103	FAS	ensembl_from_source	unique	True	
OKSA	ENSG00000026297	ENSG00000026297	RNASET2	ensembl_from_source	unique	True	
OKSA	ENSG00000026508	ENSG00000026508	CD44	ensembl_from_source	unique	True	
OKSA	ENSG00000026559	ENSG00000026559	KCNG1	ensembl_from_source	unique	True	
OKSA	ENSG00000026652	ENSG00000026652	AGPAT4	ensembl_from_source	unique	True	
OKSA	ENSG00000026751	ENSG00000026751	SLAMF7	ensembl_from_source	unique	True	
OKSA	ENSG00000026950	ENSG00000026950	BTN3A1	ensembl_from_source	unique	True	
OKSA	ENSG00000027001	ENSG00000027001	MIPEP	ensembl_from_source	unique	True	
OKSA	ENSG00000027075	ENSG00000027075	PRKCH	ensembl_from_source	unique	True	
OKSA	ENSG00000027644	ENSG00000027644	INSRR	ensembl_from_source	unique	True	
OKSA	ENSG00000027697	ENSG00000027697	IFNGR1	ensembl_from_source	unique	True	
OKSA	ENSG00000027847	ENSG00000027847	B4GALT7	ensembl_from_source	unique	True	
OKSA	ENSG00000027869	ENSG00000027869	SH2D2A	ensembl_from_source	unique	True	
OKSA	ENSG00000028116	ENSG00000028116	VRK2	ensembl_from_source	unique	True	
OKSA	ENSG00000028137	ENSG00000028137	TNFRSF1B	ensembl_from_source	unique	True	
OKSA	ENSG00000028203	ENSG00000028203	VEZT	ensembl_from_source	unique	True	
OKSA	ENSG00000028277	ENSG00000028277	POU2F2	ensembl_from_source	unique	True	
OKSA	ENSG00000028310	ENSG00000028310	BRD9	ensembl_from_source	unique	True	
OKSA	ENSG00000028528	ENSG00000028528	SNX1	ensembl_from_source	unique	True	
OKSA	ENSG00000028839	ENSG00000028839	TBPL1	ensembl_from_source	unique	True	
OKSA	ENSG00000029153	ENSG00000029153	BMAL2	ensembl_from_source	unique	True	
OKSA	ENSG00000029363	ENSG00000029363	BCLAF1	ensembl_from_source	unique	True	
OKSA	ENSG00000029364	ENSG00000029364	SLC39A9	ensembl_from_source	unique	True	
OKSA	ENSG00000029534	ENSG00000029534	ANK1	ensembl_from_source	unique	True	
OKSA	ENSG00000029639	ENSG00000029639	TFB1M	ensembl_from_source	unique	True	
OKSA	ENSG00000029725	ENSG00000029725	RABEP1	ensembl_from_source	unique	True	
OKSA	ENSG00000029993	ENSG00000029993	HMGB3	ensembl_from_source	unique	True	
OKSA	ENSG00000030066	ENSG00000030066	NUP160	ensembl_from_source	unique	True	
OKSA	ENSG00000030110	ENSG00000030110	BAK1	ensembl_from_source	unique	True	
OKSA	ENSG00000030419	ENSG00000030419	IKZF2	ensembl_from_source	unique	True	
OKSA	ENSG00000030582	ENSG00000030582	GRN	ensembl_from_source	unique	True	
OKSA	ENSG00000031003	ENSG00000031003	FAM13B	ensembl_from_source	unique	True	
OKSA	ENSG00000031081	ENSG00000031081	ARHGAP31	ensembl_from_source	unique	True	
OKSA	ENSG00000031691	ENSG00000031691	CENPQ	ensembl_from_source	unique	True	
OKSA	ENSG00000031698	ENSG00000031698	SARS1	ensembl_from_source	unique	True	
OKSA	ENSG00000031823	ENSG00000031823	RANBP3	ensembl_from_source	unique	True	
OKSA	ENSG00000032219	ENSG00000032219	ARID4A	ensembl_from_source	unique	True	
OKSA	ENSG00000032389	ENSG00000032389	EIPR1	ensembl_from_source	unique	True	
OKSA	ENSG00000032444	ENSG00000032444	PNPLA6	ensembl_from_source	unique	True	
OKSA	ENSG00000032742	ENSG00000032742	IFT88	ensembl_from_source	unique	True	
OKSA	ENSG00000033011	ENSG00000033011	ALG1	ensembl_from_source	unique	True	
OKSA	ENSG00000033030	ENSG00000033030	ZCCHC8	ensembl_from_source	unique	True	
OKSA	ENSG00000033050	ENSG00000033050	ABCF2	ensembl_from_source	unique	True	
OKSA	ENSG00000033100	ENSG00000033100	CHPF2	ensembl_from_source	unique	True	
OKSA	ENSG00000033122	ENSG00000033122	LRRC7	ensembl_from_source	unique	True	
OKSA	ENSG00000033170	ENSG00000033170	FUT8	ensembl_from_source	unique	True	
OKSA	ENSG00000033178	ENSG00000033178	UBA6	ensembl_from_source	unique	True	
OKSA	ENSG00000033327	ENSG00000033327	GAB2	ensembl_from_source	unique	True	
OKSA	ENSG00000033627	ENSG00000033627	ATP6V0A1	ensembl_from_source	unique	True	
OKSA	ENSG00000033800	ENSG00000033800	PIAS1	ensembl_from_source	unique	True	
OKSA	ENSG00000033867	ENSG00000033867	SLC4A7	ensembl_from_source	unique	True	
OKSA	ENSG00000034053	ENSG00000034053	APBA2	ensembl_from_source	unique	True	
OKSA	ENSG00000034152	ENSG00000034152	MAP2K3	ensembl_from_source	unique	True	
OKSA	ENSG00000034510	ENSG00000034510	TMSB10	ensembl_from_source	unique	True	
OKSA	ENSG00000034533	ENSG00000034533	ASTE1	ensembl_from_source	unique	True	
OKSA	ENSG00000034677	ENSG00000034677	RNF19A	ensembl_from_source	unique	True	
OKSA	ENSG00000034693	ENSG00000034693	PEX3	ensembl_from_source	unique	True	
OKSA	ENSG00000034713	ENSG00000034713	GABARAPL2	ensembl_from_source	unique	True	
OKSA	ENSG00000035115	ENSG00000035115	SH3YL1	ensembl_from_source	unique	True	
OKSA	ENSG00000035141	ENSG00000035141	FAM136A	ensembl_from_source	unique	True	
OKSA	ENSG00000035403	ENSG00000035403	VCL	ensembl_from_source	unique	True	
OKSA	ENSG00000035499	ENSG00000035499	DEPDC1B	ensembl_from_source	unique	True	
OKSA	ENSG00000035664	ENSG00000035664	DAPK2	ensembl_from_source	unique	True	
OKSA	ENSG00000035681	ENSG00000035681	NSMAF	ensembl_from_source	unique	True	
OKSA	ENSG00000035687	ENSG00000035687	ADSS2	ensembl_from_source	unique	True	
OKSA	ENSG00000035720	ENSG00000035720	STAP1	ensembl_from_source	unique	True	
OKSA	ENSG00000035862	ENSG00000035862	TIMP2	ensembl_from_source	unique	True	
OKSA	ENSG00000035928	ENSG00000035928	RFC1	ensembl_from_source	unique	True	
OKSA	ENSG00000036054	ENSG00000036054	TBC1D23	ensembl_from_source	unique	True	
OKSA	ENSG00000036257	ENSG00000036257	CUL3	ensembl_from_source	unique	True	
OKSA	ENSG00000036448	ENSG00000036448	MYOM2	ensembl_from_source	unique	True	
OKSA	ENSG00000036530	ENSG00000036530	CYP46A1	ensembl_from_source	unique	True	
OKSA	ENSG00000036549	ENSG00000036549	ZZZ3	ensembl_from_source	unique	True	
OKSA	ENSG00000036672	ENSG00000036672	USP2	ensembl_from_source	unique	True	
OKSA	ENSG00000037042	ENSG00000037042	TUBG2	ensembl_from_source	unique	True	
OKSA	ENSG00000037241	ENSG00000037241	RPL26L1	ensembl_from_source	unique	True	
OKSA	ENSG00000037280	ENSG00000037280	FLT4	ensembl_from_source	unique	True	
OKSA	ENSG00000037474	ENSG00000037474	NSUN2	ensembl_from_source	unique	True	
OKSA	ENSG00000037637	ENSG00000037637	FBXO42	ensembl_from_source	unique	True	
OKSA	ENSG00000037749	ENSG00000037749	MFAP3	ensembl_from_source	unique	True	
OKSA	ENSG00000037757	ENSG00000037757	MRI1	ensembl_from_source	unique	True	
OKSA	ENSG00000037897	ENSG00000037897	METTL1	ensembl_from_source	unique	True	
OKSA	ENSG00000038002	ENSG00000038002	AGA	ensembl_from_source	unique	True	
OKSA	ENSG00000038210	ENSG00000038210	PI4K2B	ensembl_from_source	unique	True	
OKSA	ENSG00000038219	ENSG00000038219	BOD1L1	ensembl_from_source	unique	True	
OKSA	ENSG00000038274	ENSG00000038274	MAT2B	ensembl_from_source	unique	True	
OKSA	ENSG00000038358	ENSG00000038358	EDC4	ensembl_from_source	unique	True	
OKSA	ENSG00000038382	ENSG00000038382	TRIO	ensembl_from_source	unique	True	
OKSA	ENSG00000038427	ENSG00000038427	VCAN	ensembl_from_source	unique	True	
OKSA	ENSG00000038532	ENSG00000038532	CLEC16A	ensembl_from_source	unique	True	
OKSA	ENSG00000038945	ENSG00000038945	MSR1	ensembl_from_source	unique	True	
OKSA	ENSG00000039068	ENSG00000039068	CDH1	ensembl_from_source	unique	True	
OKSA	ENSG00000039123	ENSG00000039123	MTREX	ensembl_from_source	unique	True	
OKSA	ENSG00000039319	ENSG00000039319	ZFYVE16	ensembl_from_source	unique	True	
OKSA	ENSG00000039523	ENSG00000039523	RIPOR1	ensembl_from_source	unique	True	
OKSA	ENSG00000039560	ENSG00000039560	RAI14	ensembl_from_source	unique	True	
OKSA	ENSG00000039650	ENSG00000039650	PNKP	ensembl_from_source	unique	True	
OKSA	ENSG00000040199	ENSG00000040199	PHLPP2	ensembl_from_source	unique	True	
OKSA	ENSG00000040275	ENSG00000040275	SPDL1	ensembl_from_source	unique	True	
OKSA	ENSG00000040341	ENSG00000040341	STAU2	ensembl_from_source	unique	True	
OKSA	ENSG00000040487	ENSG00000040487	SLC66A1	ensembl_from_source	unique	True	
OKSA	ENSG00000040531	ENSG00000040531	CTNS	ensembl_from_source	unique	True	
OKSA	ENSG00000040608	ENSG00000040608	RTN4R	ensembl_from_source	unique	True	
OKSA	ENSG00000040633	ENSG00000040633	PHF23	ensembl_from_source	unique	True	
OKSA	ENSG00000040933	ENSG00000040933	INPP4A	ensembl_from_source	unique	True	
OKSA	ENSG00000041353	ENSG00000041353	RAB27B	ensembl_from_source	unique	True	
OKSA	ENSG00000041357	ENSG00000041357	PSMA4	ensembl_from_source	unique	True	
OKSA	ENSG00000041802	ENSG00000041802	LSG1	ensembl_from_source	unique	True	
OKSA	ENSG00000041880	ENSG00000041880	PARP3	ensembl_from_source	unique	True	
OKSA	ENSG00000041982	ENSG00000041982	TNC	ensembl_from_source	unique	True	
OKSA	ENSG00000041988	ENSG00000041988	THAP3	ensembl_from_source	unique	True	
OKSA	ENSG00000042062	ENSG00000042062	RIPOR3	ensembl_from_source	unique	True	
OKSA	ENSG00000042088	ENSG00000042088	TDP1	ensembl_from_source	unique	True	
OKSA	ENSG00000042286	ENSG00000042286	AIFM2	ensembl_from_source	unique	True	
OKSA	ENSG00000042317	ENSG00000042317	SPATA7	ensembl_from_source	unique	True	
OKSA	ENSG00000042429	ENSG00000042429	MED17	ensembl_from_source	unique	True	
OKSA	ENSG00000042445	ENSG00000042445	RETSAT	ensembl_from_source	unique	True	
OKSA	ENSG00000042493	ENSG00000042493	CAPG	ensembl_from_source	unique	True	
OKSA	ENSG00000042753	ENSG00000042753	AP2S1	ensembl_from_source	unique	True	
OKSA	ENSG00000042832	ENSG00000042832	TG	ensembl_from_source	unique	True	
OKSA	ENSG00000042980	ENSG00000042980	ADAM28	ensembl_from_source	unique	True	
OKSA	ENSG00000043039	ENSG00000043039	BARX2	ensembl_from_source	unique	True	
OKSA	ENSG00000043093	ENSG00000043093	DCUN1D1	ensembl_from_source	unique	True	
OKSA	ENSG00000043143	ENSG00000043143	JADE2	ensembl_from_source	unique	True	
OKSA	ENSG00000043355	ENSG00000043355	ZIC2	ensembl_from_source	unique	True	
OKSA	ENSG00000043462	ENSG00000043462	LCP2	ensembl_from_source	unique	True	
OKSA	ENSG00000043514	ENSG00000043514	TRIT1	ensembl_from_source	unique	True	
OKSA	ENSG00000043591	ENSG00000043591	ADRB1	ensembl_from_source	unique	True	
OKSA	ENSG00000044090	ENSG00000044090	CUL7	ensembl_from_source	unique	True	
OKSA	ENSG00000044115	ENSG00000044115	CTNNA1	ensembl_from_source	unique	True	
OKSA	ENSG00000044446	ENSG00000044446	PHKA2	ensembl_from_source	unique	True	
OKSA	ENSG00000044459	ENSG00000044459	CNTLN	ensembl_from_source	unique	True	
OKSA	ENSG00000044524	ENSG00000044524	EPHA3	ensembl_from_source	unique	True	
OKSA	ENSG00000044574	ENSG00000044574	HSPA5	ensembl_from_source	unique	True	
OKSA	ENSG00000046604	ENSG00000046604	DSG2	ensembl_from_source	unique	True	
OKSA	ENSG00000046647	ENSG00000046647	GEMIN8	ensembl_from_source	unique	True	
OKSA	ENSG00000046651	ENSG00000046651	OFD1	ensembl_from_source	unique	True	
OKSA	ENSG00000046653	ENSG00000046653	GPM6B	ensembl_from_source	unique	True	
OKSA	ENSG00000047056	ENSG00000047056	WDR37	ensembl_from_source	unique	True	
OKSA	ENSG00000047188	ENSG00000047188	YTHDC2	ensembl_from_source	unique	True	
OKSA	ENSG00000047230	ENSG00000047230	CTPS2	ensembl_from_source	unique	True	
OKSA	ENSG00000047249	ENSG00000047249	ATP6V1H	ensembl_from_source	unique	True	
OKSA	ENSG00000047315	ENSG00000047315	POLR2B	ensembl_from_source	unique	True	
OKSA	ENSG00000047346	ENSG00000047346	ATOSA	ensembl_from_source	unique	True	
OKSA	ENSG00000047365	ENSG00000047365	ARAP2	ensembl_from_source	unique	True	
OKSA	ENSG00000047410	ENSG00000047410	TPR	ensembl_from_source	unique	True	
OKSA	ENSG00000047457	ENSG00000047457	CP	ensembl_from_source	unique	True	
OKSA	ENSG00000047578	ENSG00000047578	KATNIP	ensembl_from_source	unique	True	
OKSA	ENSG00000047579	ENSG00000047579	DTNBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000047597	ENSG00000047597	XK	ensembl_from_source	unique	True	
OKSA	ENSG00000047621	ENSG00000047621	FERRY3	ensembl_from_source	unique	True	
OKSA	ENSG00000047634	ENSG00000047634	SCML1	ensembl_from_source	unique	True	
OKSA	ENSG00000047644	ENSG00000047644	WWC3	ensembl_from_source	unique	True	
OKSA	ENSG00000047648	ENSG00000047648	ARHGAP6	ensembl_from_source	unique	True	
OKSA	ENSG00000047662	ENSG00000047662	FAM184B	ensembl_from_source	unique	True	
OKSA	ENSG00000047849	ENSG00000047849	MAP4	ensembl_from_source	unique	True	
OKSA	ENSG00000047932	ENSG00000047932	GOPC	ensembl_from_source	unique	True	
OKSA	ENSG00000048028	ENSG00000048028	USP28	ensembl_from_source	unique	True	
OKSA	ENSG00000048052	ENSG00000048052	HDAC9	ensembl_from_source	unique	True	
OKSA	ENSG00000048140	ENSG00000048140	TSPAN17	ensembl_from_source	unique	True	
OKSA	ENSG00000048162	ENSG00000048162	NOP16	ensembl_from_source	unique	True	
OKSA	ENSG00000048342	ENSG00000048342	CC2D2A	ensembl_from_source	unique	True	
OKSA	ENSG00000048392	ENSG00000048392	RRM2B	ensembl_from_source	unique	True	
OKSA	ENSG00000048405	ENSG00000048405	ZNF800	ensembl_from_source	unique	True	
OKSA	ENSG00000048462	ENSG00000048462	TNFRSF17	ensembl_from_source	unique	True	
OKSA	ENSG00000048471	ENSG00000048471	SNX29	ensembl_from_source	unique	True	
OKSA	ENSG00000048544	ENSG00000048544	MRPS10	ensembl_from_source	unique	True	
OKSA	ENSG00000048649	ENSG00000048649	RSF1	ensembl_from_source	unique	True	
OKSA	ENSG00000048707	ENSG00000048707	VPS13D	ensembl_from_source	unique	True	
OKSA	ENSG00000048740	ENSG00000048740	CELF2	ensembl_from_source	unique	True	
OKSA	ENSG00000048828	ENSG00000048828	FAM120A	ensembl_from_source	unique	True	
OKSA	ENSG00000048991	ENSG00000048991	R3HDM1	ensembl_from_source	unique	True	
OKSA	ENSG00000049089	ENSG00000049089	COL9A2	ensembl_from_source	unique	True	
OKSA	ENSG00000049167	ENSG00000049167	ERCC8	ensembl_from_source	unique	True	
OKSA	ENSG00000049192	ENSG00000049192	ADAMTS6	ensembl_from_source	unique	True	
OKSA	ENSG00000049239	ENSG00000049239	H6PD	ensembl_from_source	unique	True	
OKSA	ENSG00000049245	ENSG00000049245	VAMP3	ensembl_from_source	unique	True	
OKSA	ENSG00000049246	ENSG00000049246	PER3	ensembl_from_source	unique	True	
OKSA	ENSG00000049249	ENSG00000049249	TNFRSF9	ensembl_from_source	unique	True	
OKSA	ENSG00000049323	ENSG00000049323	LTBP1	ensembl_from_source	unique	True	
OKSA	ENSG00000049449	ENSG00000049449	RCN1	ensembl_from_source	unique	True	
OKSA	ENSG00000049540	ENSG00000049540	ELN	ensembl_from_source	unique	True	
OKSA	ENSG00000049541	ENSG00000049541	RFC2	ensembl_from_source	unique	True	
OKSA	ENSG00000049618	ENSG00000049618	ARID1B	ensembl_from_source	unique	True	
OKSA	ENSG00000049656	ENSG00000049656	CLPTM1L	ensembl_from_source	unique	True	
OKSA	ENSG00000049759	ENSG00000049759	NEDD4L	ensembl_from_source	unique	True	
OKSA	ENSG00000049768	ENSG00000049768	FOXP3	ensembl_from_source	unique	True	
OKSA	ENSG00000049769	ENSG00000049769	PPP1R3F	ensembl_from_source	unique	True	
OKSA	ENSG00000049860	ENSG00000049860	HEXB	ensembl_from_source	unique	True	
OKSA	ENSG00000049883	ENSG00000049883	PTCD2	ensembl_from_source	unique	True	
OKSA	ENSG00000050130	ENSG00000050130	JKAMP	ensembl_from_source	unique	True	
OKSA	ENSG00000050165	ENSG00000050165	DKK3	ensembl_from_source	unique	True	
OKSA	ENSG00000050327	ENSG00000050327	ARHGEF5	ensembl_from_source	unique	True	
OKSA	ENSG00000050344	ENSG00000050344	NFE2L3	ensembl_from_source	unique	True	
OKSA	ENSG00000050393	ENSG00000050393	MCUR1	ensembl_from_source	unique	True	
OKSA	ENSG00000050405	ENSG00000050405	LIMA1	ensembl_from_source	unique	True	
OKSA	ENSG00000050426	ENSG00000050426	LETMD1	ensembl_from_source	unique	True	
OKSA	ENSG00000050438	ENSG00000050438	SLC4A8	ensembl_from_source	unique	True	
OKSA	ENSG00000050628	ENSG00000050628	PTGER3	ensembl_from_source	unique	True	
OKSA	ENSG00000050748	ENSG00000050748	MAPK9	ensembl_from_source	unique	True	
OKSA	ENSG00000050767	ENSG00000050767	COL23A1	ensembl_from_source	unique	True	
OKSA	ENSG00000050820	ENSG00000050820	BCAR1	ensembl_from_source	unique	True	
OKSA	ENSG00000051009	ENSG00000051009	FHIP1B	ensembl_from_source	unique	True	
OKSA	ENSG00000051108	ENSG00000051108	HERPUD1	ensembl_from_source	unique	True	
OKSA	ENSG00000051128	ENSG00000051128	HOMER3	ensembl_from_source	unique	True	
OKSA	ENSG00000051180	ENSG00000051180	RAD51	ensembl_from_source	unique	True	
OKSA	ENSG00000051341	ENSG00000051341	POLQ	ensembl_from_source	unique	True	
OKSA	ENSG00000051382	ENSG00000051382	PIK3CB	ensembl_from_source	unique	True	
OKSA	ENSG00000051523	ENSG00000051523	CYBA	ensembl_from_source	unique	True	
OKSA	ENSG00000051596	ENSG00000051596	THOC3	ensembl_from_source	unique	True	
OKSA	ENSG00000051620	ENSG00000051620	HEBP2	ensembl_from_source	unique	True	
OKSA	ENSG00000051825	ENSG00000051825	MPHOSPH9	ensembl_from_source	unique	True	
OKSA	ENSG00000052126	ENSG00000052126	PLEKHA5	ensembl_from_source	unique	True	
