gene,positive_n,negative_n,positive_mean_z,negative_mean_z,delta_z,mw_p,bh_fdr,by_fdr,holm_fwer
SLC15A5,11,99,-0.7658636363636364,-0.6784131313131314,-0.087450505050505,0.6299571752775763,0.8702242176018706,1.0,1.0
LINC02148,11,99,-0.9335272727272727,-0.8439151515151513,-0.08961212121212137,0.6299571752775763,0.8702242176018706,1.0,1.0
KIAA1755,11,99,-0.4315727272727273,-0.3626505050505051,-0.06892222222222216,0.6300353591687119,0.8702242176018706,1.0,1.0
LDLRAD1,11,99,-0.5443818181818181,-0.49208585858585846,-0.05229595959595962,0.6301160512260848,0.8702242176018706,1.0,1.0
TM6SF2,11,99,-0.12336363636363633,-0.1305585858585859,0.0071949494949495735,0.6304553953390641,0.8702242176018706,1.0,1.0
KRTAP4-2,11,99,-1.2066909090909093,-1.1564757575757578,-0.050215151515151435,0.6304974509667285,0.8702242176018706,1.0,1.0
HIST3H3,11,99,-0.8689454545454546,-0.8456414141414144,-0.023304040404040216,0.6304974509667285,0.8702242176018706,1.0,1.0
KRTAP23-1,11,99,-0.803409090909091,-0.7913202020202023,-0.012088888888888705,0.6304974509667285,0.8702242176018706,1.0,1.0
MAGEA8,11,99,-0.8162000000000001,-0.757338383838384,-0.058861616161616115,0.6304974509667285,0.8702242176018706,1.0,1.0
DEFA6,11,99,-0.9416999999999999,-0.9007393939393938,-0.04096060606060603,0.6304974509667285,0.8702242176018706,1.0,1.0
CCDC148-AS1,11,99,-0.7582272727272726,-0.7370282828282826,-0.02119898989899005,0.6304974509667285,0.8702242176018706,1.0,1.0
SPRR2D,11,99,-0.8741,-0.875677777777778,0.001577777777778011,0.6304974509667285,0.8702242176018706,1.0,1.0
SSTR4,11,99,-1.0338545454545454,-1.004444444444444,-0.02941010101010133,0.6304974509667285,0.8702242176018706,1.0,1.0
OR8J3,11,99,-1.1470545454545453,-1.129580808080808,-0.017473737373737253,0.6304974509667285,0.8702242176018706,1.0,1.0
LINC01722,11,99,-0.6023727272727274,-0.4655222222222223,-0.1368505050505051,0.6307044144349614,0.8702242176018706,1.0,1.0
NEK2-DT,11,99,-0.17861818181818184,-0.22330202020202022,0.04468383838383838,0.6312088647961482,0.8702242176018706,1.0,1.0
DSCR10,11,99,-1.3736636363636363,-1.2570878787878788,-0.11657575757575755,0.6313392895104124,0.8702242176018706,1.0,1.0
MIR524,11,99,-0.8842818181818181,-0.8024939393939394,-0.08178787878787863,0.6313392895104124,0.8702242176018706,1.0,1.0
KLK7,11,99,-0.7205545454545456,-0.6278919191919193,-0.09266262626262622,0.6313392895104124,0.8702242176018706,1.0,1.0
LIPJ,11,99,-0.023490909090909087,-0.1457929292929293,0.12230202020202022,0.6314449589580902,0.8702242176018706,1.0,1.0
AARD,11,99,-0.6535818181818182,-0.5615464646464646,-0.09203535353535353,0.6316384887889477,0.8702242176018706,1.0,1.0
INGX,11,99,-0.3068909090909091,-0.16532222222222223,-0.14156868686868687,0.6318419630984419,0.8702242176018706,1.0,1.0
RND3,11,99,-0.3716090909090909,-0.2029575757575758,-0.16865151515151508,0.6318824043228095,0.8702242176018706,1.0,1.0
UNC5D,11,99,-0.3088545454545454,-0.11261313131313126,-0.1962414141414141,0.6320205470454714,0.8702242176018706,1.0,1.0
ST8SIA6,11,99,-0.4324,-0.13998888888888888,-0.2924111111111111,0.6324534938999722,0.8702242176018706,1.0,1.0
PTGS2,11,99,-0.18164545454545455,-0.060318181818181826,-0.12132727272727273,0.6324611667640778,0.8702242176018706,1.0,1.0
BDNF-AS,11,99,-0.1392727272727273,-0.16858989898989898,0.029317171717171686,0.6324619340241249,0.8702242176018706,1.0,1.0
SNORA70B,11,99,0.24576363636363643,0.04695353535353536,0.19881010101010108,0.6324680719319522,0.8702242176018706,1.0,1.0
MAP3K21,11,99,-0.2726272727272727,0.019949494949494977,-0.2925767676767677,0.6324688391488629,0.8702242176018706,1.0,1.0
PAFAH1B3,11,99,-0.15434545454545454,-0.020182828282828295,-0.13416262626262623,0.6324696063609805,0.8702242176018706,1.0,1.0
TCOF1,11,99,-0.1646090909090909,-0.007015151515151526,-0.15759393939393937,0.6324703735683057,0.8702242176018706,1.0,1.0
SCML4,11,99,-0.07075454545454543,0.13259494949494952,-0.20334949494949495,0.6324703735683057,0.8702242176018706,1.0,1.0
PPP1R27,11,99,-0.07960000000000003,-0.033800000000000024,-0.04580000000000001,0.6324703735683057,0.8702242176018706,1.0,1.0
PREX1,11,99,0.2584,-0.001958585858585845,0.26035858585858584,0.6324703735683057,0.8702242176018706,1.0,1.0
DMXL1,11,99,0.27638181818181823,0.10246767676767676,0.17391414141414147,0.6324703735683057,0.8702242176018706,1.0,1.0
PPFIA4,11,99,-0.1559636363636364,0.18197373737373737,-0.33793737373737376,0.6324703735683057,0.8702242176018706,1.0,1.0
MIER3,11,99,0.21163636363636365,0.049699999999999994,0.16193636363636366,0.6324703735683057,0.8702242176018706,1.0,1.0
CD55,11,99,0.2315090909090909,0.00039090909090907686,0.2311181818181818,0.6324703735683057,0.8702242176018706,1.0,1.0
PIWIL4,11,99,-0.11524545454545455,0.08774343434343433,-0.20298888888888889,0.6324703735683057,0.8702242176018706,1.0,1.0
SAMD8,11,99,0.24539090909090905,0.0430767676767677,0.20231414141414134,0.6324703735683057,0.8702242176018706,1.0,1.0
CRTC2,11,99,0.20865454545454548,0.07105050505050502,0.13760404040404045,0.6324711407708381,0.8702242176018706,1.0,1.0
CXCL8,11,99,0.030909090909090928,-0.027249494949494947,0.058158585858585875,0.6324711407708381,0.8702242176018706,1.0,1.0
ACYP2,11,99,-0.20062727272727277,-0.027473737373737348,-0.17315353535353542,0.6324711407708381,0.8702242176018706,1.0,1.0
BROX,11,99,0.17975454545454547,-0.01924242424242428,0.19899696969696976,0.6324711407708381,0.8702242176018706,1.0,1.0
SEC24A,11,99,0.044218181818181816,0.047886868686868686,-0.00366868686868687,0.6324711407708381,0.8702242176018706,1.0,1.0
TPST1,11,99,0.29516363636363635,0.1105787878787879,0.18458484848484846,0.6324711407708381,0.8702242176018706,1.0,1.0
SWAP70,11,99,0.149,-0.0050949494949494864,0.15409494949494948,0.6324711407708381,0.8702242176018706,1.0,1.0
ZNF217,11,99,0.1940090909090909,-0.008768686868686879,0.20277777777777778,0.6324711407708381,0.8702242176018706,1.0,1.0
ANKRD17,11,99,0.3185181818181818,0.07925151515151514,0.23926666666666668,0.6324711407708381,0.8702242176018706,1.0,1.0
MINPP1,11,99,-0.059636363636363626,-0.19043232323232326,0.13079595959595963,0.6324711407708381,0.8702242176018706,1.0,1.0
UNC45A,11,99,0.11315454545454545,-0.027194949494949484,0.14034949494949495,0.6324711407708381,0.8702242176018706,1.0,1.0
ZNF609,11,99,0.21605454545454553,0.05288787878787878,0.16316666666666674,0.6324711407708381,0.8702242176018706,1.0,1.0
ELK4,11,99,-0.032072727272727274,0.0746989898989899,-0.10677171717171718,0.6324711407708381,0.8702242176018706,1.0,1.0
ELP4,11,99,-0.30923636363636364,-0.1262131313131313,-0.18302323232323234,0.6324711407708381,0.8702242176018706,1.0,1.0
ZBTB26,11,99,-0.018290909090909094,0.028794949494949484,-0.04708585858585858,0.6324711407708381,0.8702242176018706,1.0,1.0
ZNF761,11,99,0.07112727272727272,0.02664747474747477,0.04447979797979795,0.6324711407708381,0.8702242176018706,1.0,1.0
COQ4,11,99,-0.11957272727272729,0.030855555555555556,-0.15042828282828286,0.6324711407708381,0.8702242176018706,1.0,1.0
BLZF1,11,99,-0.12594545454545453,0.04500101010101012,-0.17094646464646465,0.6324711407708381,0.8702242176018706,1.0,1.0
UGT3A2,11,99,-0.23685454545454548,-0.0446080808080808,-0.1922464646464647,0.6324711407708381,0.8702242176018706,1.0,1.0
PIN1,11,99,0.08664545454545455,-0.0506989898989899,0.13734444444444446,0.6324711407708381,0.8702242176018706,1.0,1.0
NDUFA6,11,99,0.02581818181818182,-0.04675252525252527,0.07257070707070709,0.6324711407708381,0.8702242176018706,1.0,1.0
GTF3C6,11,99,-0.22506363636363638,-0.037315151515151496,-0.1877484848484849,0.6324711407708381,0.8702242176018706,1.0,1.0
GZMB,11,99,0.2773181818181818,0.0636888888888889,0.2136292929292929,0.6324711407708381,0.8702242176018706,1.0,1.0
SF1,11,99,-0.04418181818181818,0.11584949494949494,-0.16003131313131314,0.6324711407708381,0.8702242176018706,1.0,1.0
PGP,11,99,-0.1848909090909091,-0.018626262626262626,-0.16626464646464648,0.6324711407708381,0.8702242176018706,1.0,1.0
AFF4,11,99,0.23084545454545458,0.038141414141414136,0.19270404040404043,0.6324711407708381,0.8702242176018706,1.0,1.0
TRAPPC3,11,99,0.11149090909090907,-0.049024242424242394,0.16051515151515147,0.6324711407708381,0.8702242176018706,1.0,1.0
CCNB1,11,99,-0.17669999999999997,-0.23968787878787878,0.06298787878787881,0.6324711407708381,0.8702242176018706,1.0,1.0
YIF1A,11,99,-0.17889090909090907,-0.010757575757575797,-0.16813333333333327,0.6324711407708381,0.8702242176018706,1.0,1.0
SPDL1,11,99,-0.07460909090909089,-0.12378989898989899,0.0491808080808081,0.6324711407708381,0.8702242176018706,1.0,1.0
METTL23,11,99,-0.1137,-0.0034151515151515217,-0.11028484848484847,0.6324711407708381,0.8702242176018706,1.0,1.0
NADK2,11,99,-0.24722727272727274,-0.05874444444444444,-0.1884828282828283,0.6324711407708381,0.8702242176018706,1.0,1.0
KIFC2,11,99,0.1789454545454545,0.060249494949494935,0.11869595959595955,0.6324711407708381,0.8702242176018706,1.0,1.0
TBC1D16,11,99,-0.12079090909090909,-0.023249494949494947,-0.09754141414141414,0.6324711407708381,0.8702242176018706,1.0,1.0
PDE4D,11,99,0.20334545454545452,0.16519090909090908,0.03815454545454544,0.6324711407708381,0.8702242176018706,1.0,1.0
GRIPAP1,11,99,-0.10454545454545454,0.04429898989898991,-0.14884444444444445,0.6324711407708381,0.8702242176018706,1.0,1.0
ZNF431,11,99,0.15889090909090908,0.013008080808080793,0.14588282828282828,0.6324711407708381,0.8702242176018706,1.0,1.0
OGFR,11,99,0.1985,0.03256969696969698,0.16593030303030304,0.6324711407708381,0.8702242176018706,1.0,1.0
RBM41,11,99,0.09625454545454543,-0.02907777777777777,0.12533232323232318,0.6324711407708381,0.8702242176018706,1.0,1.0
PLD3,11,99,-0.21528181818181819,0.006825252525252532,-0.22210707070707073,0.6324711407708381,0.8702242176018706,1.0,1.0
RNF20,11,99,0.1332545454545455,-0.022998989898989915,0.1562535353535354,0.6324711407708381,0.8702242176018706,1.0,1.0
HMGA1,11,99,0.04080909090909091,-0.08690303030303032,0.12771212121212122,0.6324711407708381,0.8702242176018706,1.0,1.0
MIR4442,11,99,0.27479090909090903,0.09792525252525254,0.1768656565656565,0.6324711407708381,0.8702242176018706,1.0,1.0
SIRPA,11,99,0.036554545454545444,-0.10289797979797981,0.13945252525252524,0.6324711407708381,0.8702242176018706,1.0,1.0
TRIM6-TRIM34,11,99,0.10368181818181817,-0.014587878787878806,0.11826969696969697,0.6324711407708381,0.8702242176018706,1.0,1.0
ZDHHC12-DT,11,99,0.1772090909090909,-0.03911010101010103,0.21631919191919194,0.6324711407708381,0.8702242176018706,1.0,1.0
LRP6,11,99,0.19508181818181816,0.02511515151515155,0.1699666666666666,0.6324711407708381,0.8702242176018706,1.0,1.0
PCYOX1L,11,99,0.10648181818181818,0.013642424242424244,0.09283939393939393,0.6324711407708381,0.8702242176018706,1.0,1.0
COL1A1,11,99,-0.21529090909090912,0.03956262626262623,-0.25485353535353533,0.6324711407708381,0.8702242176018706,1.0,1.0
PRKRIP1,11,99,0.29713636363636364,0.1454363636363636,0.15170000000000003,0.6324711407708381,0.8702242176018706,1.0,1.0
CRELD2,11,99,-0.1112909090909091,0.09306767676767676,-0.20435858585858585,0.6324711407708381,0.8702242176018706,1.0,1.0
RPL32,11,99,-0.2615545454545453,-0.011529292929292927,-0.2500252525252524,0.6324711407708381,0.8702242176018706,1.0,1.0
DPPA5,11,99,-0.45858181818181815,-0.49707272727272744,0.0384909090909093,0.6325117444235262,0.8702293275954148,1.0,1.0
RNASE11-AS1,11,99,-0.4039636363636362,-0.39754343434343425,-0.006420202020201937,0.6328256495245045,0.8705103391647767,1.0,1.0
GUCY2GP,11,99,-0.5278454545454546,-0.41543939393939394,-0.11240606060606068,0.6328256495245045,0.8705103391647767,1.0,1.0
LINC02405,11,99,-0.6012909090909091,-0.3961959595959596,-0.2050949494949495,0.6328266980219057,0.8705103391647767,1.0,1.0
SLC5A4,11,99,-0.46770909090909085,-0.380650505050505,-0.08705858585858584,0.6332454332967489,0.8710355551877729,1.0,1.0
ALDH1L1-AS1,11,99,-0.5795999999999999,-0.4631727272727272,-0.11642727272727271,0.6335689601020855,0.8714297573790564,1.0,1.0
